#
#  Times of cadences affected by momentum dumps
#  Created Tue May 30 14:17:38 EDT 2023 by roland
#
#  Fields are UTC, TJD, spacecraft time, cadence number, FFI number
#
2020-09-23 09:07:13.308304 UTC, 2115.88081586, 1284887280.0, 639667, 127932
2020-09-23 09:09:13.308251 UTC, 2115.88220475, 1284887400.0, 639668, 127933
2020-09-23 09:11:13.308198 UTC, 2115.88359364, 1284887520.0, 639669, 127933
2020-09-30 01:01:13.053948 UTC, 2122.54331292, 1285462920.0, 644464, 128892
2020-09-30 01:03:13.053895 UTC, 2122.54470181, 1285463040.0, 644465, 128892
2020-09-30 01:05:13.053842 UTC, 2122.54609070, 1285463160.0, 644466, 128892
2020-09-30 01:07:13.053789 UTC, 2122.54747958, 1285463280.0, 644467, 128892
2020-09-30 01:09:13.053736 UTC, 2122.54886847, 1285463400.0, 644468, 128893
2020-09-30 01:11:13.053683 UTC, 2122.55025736, 1285463520.0, 644469, 128893
2020-09-30 01:13:13.053630 UTC, 2122.55164625, 1285463640.0, 644470, 128893
2020-10-07 16:33:12.761816 UTC, 2130.19053176, 1286123640.0, 649970, 129993
2020-10-07 16:35:12.761763 UTC, 2130.19192065, 1286123760.0, 649971, 129993
2020-10-07 16:37:12.761710 UTC, 2130.19330954, 1286123880.0, 649972, 129993
2020-10-07 16:39:12.761657 UTC, 2130.19469843, 1286124000.0, 649973, 129994
2020-10-07 16:41:12.761603 UTC, 2130.19608731, 1286124120.0, 649974, 129994
2020-10-07 16:43:12.761550 UTC, 2130.19747620, 1286124240.0, 649975, 129994
2020-10-07 16:45:12.761497 UTC, 2130.19886509, 1286124360.0, 649976, 129994
2020-10-07 16:47:12.761443 UTC, 2130.20025398, 1286124480.0, 649977, 129994
2020-10-07 16:49:12.761390 UTC, 2130.20164287, 1286124600.0, 649978, 129995
2020-10-07 16:51:12.761337 UTC, 2130.20303176, 1286124720.0, 649979, 129995
2020-10-07 16:53:12.761284 UTC, 2130.20442064, 1286124840.0, 649980, 129995
2020-10-07 16:55:12.761230 UTC, 2130.20580953, 1286124960.0, 649981, 129995
2020-10-07 16:57:12.761177 UTC, 2130.20719842, 1286125080.0, 649982, 129995
2020-10-14 06:01:12.510125 UTC, 2136.75163996, 1286690520.0, 654694, 130938
2020-10-14 06:03:12.510071 UTC, 2136.75302885, 1286690640.0, 654695, 130938
2020-10-14 06:05:12.510018 UTC, 2136.75441774, 1286690760.0, 654696, 130938
2020-10-14 06:07:12.509965 UTC, 2136.75580662, 1286690880.0, 654697, 130938
2020-10-14 06:09:12.509912 UTC, 2136.75719551, 1286691000.0, 654698, 130939
2020-10-14 06:11:12.509858 UTC, 2136.75858440, 1286691120.0, 654699, 130939
2020-10-14 06:13:12.509805 UTC, 2136.75997329, 1286691240.0, 654700, 130939
2020-10-21 23:53:12.213578 UTC, 2144.49608097, 1287359640.0, 660270, 132053
2020-10-21 23:55:12.213525 UTC, 2144.49746986, 1287359760.0, 660271, 132053
2020-10-21 23:57:12.213472 UTC, 2144.49885875, 1287359880.0, 660272, 132053
2020-10-21 23:59:12.213420 UTC, 2144.50024764, 1287360000.0, 660273, 132054
2020-10-22 00:01:12.213367 UTC, 2144.50163653, 1287360120.0, 660274, 132054
2020-10-22 00:03:12.213314 UTC, 2144.50302541, 1287360240.0, 660275, 132054
2020-10-22 00:05:12.213262 UTC, 2144.50441430, 1287360360.0, 660276, 132054
2020-10-22 00:07:12.213209 UTC, 2144.50580319, 1287360480.0, 660277, 132054
2020-10-22 00:09:12.213156 UTC, 2144.50719208, 1287360600.0, 660278, 132055
2020-10-22 00:11:12.213104 UTC, 2144.50858097, 1287360720.0, 660279, 132055
2020-10-22 00:13:12.213051 UTC, 2144.50996985, 1287360840.0, 660280, 132055
2020-10-22 00:15:12.212998 UTC, 2144.51135874, 1287360960.0, 660281, 132055
2020-10-22 00:17:12.212946 UTC, 2144.51274763, 1287361080.0, 660282, 132055
2020-10-28 10:01:11.970156 UTC, 2150.91830038, 1287914520.0, 664894, 132978
2020-10-28 10:03:11.970103 UTC, 2150.91968927, 1287914640.0, 664895, 132978
2020-10-28 10:05:11.970051 UTC, 2150.92107815, 1287914760.0, 664896, 132978
2020-10-28 10:07:11.969998 UTC, 2150.92246704, 1287914880.0, 664897, 132978
2020-10-28 10:09:11.969945 UTC, 2150.92385593, 1287915000.0, 664898, 132979
2020-10-28 10:11:11.969893 UTC, 2150.92524482, 1287915120.0, 664899, 132979
2020-10-28 10:13:11.969840 UTC, 2150.92663371, 1287915240.0, 664900, 132979
2020-11-05 08:13:11.670199 UTC, 2158.84329691, 1288599240.0, 670600, 134119
2020-11-05 08:15:11.670146 UTC, 2158.84468580, 1288599360.0, 670601, 134119
2020-11-05 08:17:11.670094 UTC, 2158.84607468, 1288599480.0, 670602, 134119
2020-11-05 08:19:11.670042 UTC, 2158.84746357, 1288599600.0, 670603, 134120
2020-11-05 08:21:11.669990 UTC, 2158.84885246, 1288599720.0, 670604, 134120
2020-11-05 08:23:11.669937 UTC, 2158.85024135, 1288599840.0, 670605, 134120
2020-11-05 08:25:11.669885 UTC, 2158.85163024, 1288599960.0, 670606, 134120
2020-11-05 08:27:11.669833 UTC, 2158.85301913, 1288600080.0, 670607, 134120
2020-11-05 08:29:11.669781 UTC, 2158.85440801, 1288600200.0, 670608, 134121
2020-11-05 08:31:11.669729 UTC, 2158.85579690, 1288600320.0, 670609, 134121
2020-11-05 08:33:11.669677 UTC, 2158.85718579, 1288600440.0, 670610, 134121
2020-11-05 08:35:11.669624 UTC, 2158.85857468, 1288600560.0, 670611, 134121
2020-11-05 08:37:11.669572 UTC, 2158.85996357, 1288600680.0, 670612, 134121
2020-11-11 21:31:11.423864 UTC, 2165.39746072, 1289165520.0, 675319, 135063
2020-11-11 21:33:11.423812 UTC, 2165.39884961, 1289165640.0, 675320, 135063
2020-11-11 21:35:11.423759 UTC, 2165.40023850, 1289165760.0, 675321, 135063
2020-11-11 21:37:11.423707 UTC, 2165.40162739, 1289165880.0, 675322, 135063
2020-11-11 21:39:11.423655 UTC, 2165.40301628, 1289166000.0, 675323, 135064
2020-11-11 21:41:11.423603 UTC, 2165.40440517, 1289166120.0, 675324, 135064
2020-11-11 21:43:11.423551 UTC, 2165.40579405, 1289166240.0, 675325, 135064
2020-11-25 23:31:10.889162 UTC, 2179.48078787, 1290382320.0, 685459, 137091
2020-11-25 23:33:10.889109 UTC, 2179.48217676, 1290382440.0, 685460, 137091
2020-11-25 23:35:10.889055 UTC, 2179.48356565, 1290382560.0, 685461, 137091
2020-11-25 23:37:10.889002 UTC, 2179.48495454, 1290382680.0, 685462, 137091
2020-11-25 23:39:10.888949 UTC, 2179.48634342, 1290382800.0, 685463, 137092
2020-11-25 23:41:10.888895 UTC, 2179.48773231, 1290382920.0, 685464, 137092
2020-11-25 23:43:10.888842 UTC, 2179.48912120, 1290383040.0, 685465, 137092
2020-12-03 10:13:10.604198 UTC, 2186.92661791, 1291025640.0, 690820, 138163
2020-12-03 10:15:10.604146 UTC, 2186.92800680, 1291025760.0, 690821, 138163
2020-12-03 10:17:10.604094 UTC, 2186.92939569, 1291025880.0, 690822, 138163
2020-12-03 10:19:10.604042 UTC, 2186.93078457, 1291026000.0, 690823, 138164
2020-12-03 10:21:10.603990 UTC, 2186.93217346, 1291026120.0, 690824, 138164
2020-12-03 10:23:10.603937 UTC, 2186.93356235, 1291026240.0, 690825, 138164
2020-12-03 10:25:10.603885 UTC, 2186.93495124, 1291026360.0, 690826, 138164
2020-12-03 10:27:10.603833 UTC, 2186.93634013, 1291026480.0, 690827, 138164
2020-12-03 10:29:10.603781 UTC, 2186.93772902, 1291026600.0, 690828, 138165
2020-12-03 10:31:10.603729 UTC, 2186.93911790, 1291026720.0, 690829, 138165
2020-12-03 10:33:10.603676 UTC, 2186.94050679, 1291026840.0, 690830, 138165
2020-12-03 10:35:10.603624 UTC, 2186.94189568, 1291026960.0, 690831, 138165
2020-12-03 10:37:10.603572 UTC, 2186.94328457, 1291027080.0, 690832, 138165
2020-12-09 23:31:10.357869 UTC, 2193.48078173, 1291591920.0, 695539, 139107
2020-12-09 23:33:10.357817 UTC, 2193.48217061, 1291592040.0, 695540, 139107
2020-12-09 23:35:10.357765 UTC, 2193.48355950, 1291592160.0, 695541, 139107
2020-12-09 23:37:10.357713 UTC, 2193.48494839, 1291592280.0, 695542, 139107
2020-12-09 23:39:10.357661 UTC, 2193.48633728, 1291592400.0, 695543, 139108
2020-12-09 23:41:10.357608 UTC, 2193.48772617, 1291592520.0, 695544, 139108
2020-12-09 23:43:10.357556 UTC, 2193.48911506, 1291592640.0, 695545, 139108
2020-12-18 05:09:10.046653 UTC, 2201.71550035, 1292303400.0, 701468, 140293
2020-12-18 05:11:10.046599 UTC, 2201.71688924, 1292303520.0, 701469, 140293
2020-12-18 05:13:10.046545 UTC, 2201.71827813, 1292303640.0, 701470, 140293
2020-12-18 05:15:10.046491 UTC, 2201.71966701, 1292303760.0, 701471, 140293
2020-12-18 05:17:10.046437 UTC, 2201.72105590, 1292303880.0, 701472, 140293
2020-12-18 05:19:10.046383 UTC, 2201.72244479, 1292304000.0, 701473, 140294
2020-12-18 05:21:10.046329 UTC, 2201.72383368, 1292304120.0, 701474, 140294
2020-12-18 05:23:10.046275 UTC, 2201.72522257, 1292304240.0, 701475, 140294
2020-12-18 05:25:10.046221 UTC, 2201.72661146, 1292304360.0, 701476, 140294
2020-12-18 05:27:10.046167 UTC, 2201.72800034, 1292304480.0, 701477, 140294
2020-12-18 05:29:10.046113 UTC, 2201.72938923, 1292304600.0, 701478, 140295
2020-12-18 05:31:10.046059 UTC, 2201.73077812, 1292304720.0, 701479, 140295
2020-12-24 06:31:09.811497 UTC, 2207.77244207, 1292826720.0, 705829, 141165
2020-12-24 06:33:09.811443 UTC, 2207.77383096, 1292826840.0, 705830, 141165
2020-12-24 06:35:09.811389 UTC, 2207.77521985, 1292826960.0, 705831, 141165
2020-12-24 06:37:09.811335 UTC, 2207.77660874, 1292827080.0, 705832, 141165
2020-12-24 06:39:09.811281 UTC, 2207.77799763, 1292827200.0, 705833, 141166
2020-12-24 06:41:09.811227 UTC, 2207.77938652, 1292827320.0, 705834, 141166
2020-12-24 06:43:09.811173 UTC, 2207.78077540, 1292827440.0, 705835, 141166
2020-12-31 21:59:09.515529 UTC, 2215.41688310, 1293487200.0, 711333, 142266
2020-12-31 22:01:09.515476 UTC, 2215.41827198, 1293487320.0, 711334, 142266
2020-12-31 22:03:09.515423 UTC, 2215.41966087, 1293487440.0, 711335, 142266
2020-12-31 22:05:09.515370 UTC, 2215.42104976, 1293487560.0, 711336, 142266
2020-12-31 22:07:09.515317 UTC, 2215.42243865, 1293487680.0, 711337, 142266
2020-12-31 22:09:09.515264 UTC, 2215.42382754, 1293487800.0, 711338, 142267
2020-12-31 22:11:09.515210 UTC, 2215.42521643, 1293487920.0, 711339, 142267
2020-12-31 22:13:09.515157 UTC, 2215.42660531, 1293488040.0, 711340, 142267
2020-12-31 22:15:09.515104 UTC, 2215.42799420, 1293488160.0, 711341, 142267
2020-12-31 22:17:09.515051 UTC, 2215.42938309, 1293488280.0, 711342, 142267
2020-12-31 22:19:09.514998 UTC, 2215.43077198, 1293488400.0, 711343, 142268
2020-12-31 22:21:09.514945 UTC, 2215.43216087, 1293488520.0, 711344, 142268
2021-01-06 23:01:09.284229 UTC, 2221.45993598, 1294009320.0, 715684, 143136
2021-01-06 23:03:09.284176 UTC, 2221.46132486, 1294009440.0, 715685, 143136
2021-01-06 23:05:09.284123 UTC, 2221.46271375, 1294009560.0, 715686, 143136
2021-01-06 23:07:09.284070 UTC, 2221.46410264, 1294009680.0, 715687, 143136
2021-01-06 23:09:09.284016 UTC, 2221.46549153, 1294009800.0, 715688, 143137
2021-01-06 23:11:09.283963 UTC, 2221.46688042, 1294009920.0, 715689, 143137
2021-01-06 23:13:09.283910 UTC, 2221.46826931, 1294010040.0, 715690, 143137
2021-01-14 05:33:09.005772 UTC, 2228.73215498, 1294637640.0, 720920, 144183
2021-01-14 05:35:09.005717 UTC, 2228.73354387, 1294637760.0, 720921, 144183
2021-01-14 05:37:09.005663 UTC, 2228.73493275, 1294637880.0, 720922, 144183
2021-01-14 05:39:09.005609 UTC, 2228.73632164, 1294638000.0, 720923, 144184
2021-01-14 05:41:09.005554 UTC, 2228.73771053, 1294638120.0, 720924, 144184
2021-01-14 05:43:09.005500 UTC, 2228.73909942, 1294638240.0, 720925, 144184
2021-01-14 05:45:09.005445 UTC, 2228.74048831, 1294638360.0, 720926, 144184
2021-01-14 05:47:09.005391 UTC, 2228.74187720, 1294638480.0, 720927, 144184
2021-01-14 05:49:09.005337 UTC, 2228.74326608, 1294638600.0, 720928, 144185
2021-01-14 05:51:09.005282 UTC, 2228.74465497, 1294638720.0, 720929, 144185
2021-01-14 05:53:09.005228 UTC, 2228.74604386, 1294638840.0, 720930, 144185
2021-01-14 05:55:09.005173 UTC, 2228.74743275, 1294638960.0, 720931, 144185
2021-01-14 05:57:09.005119 UTC, 2228.74882164, 1294639080.0, 720932, 144185
2021-01-20 07:01:08.768326 UTC, 2234.79326334, 1295161320.0, 725284, 145056
2021-01-20 07:03:08.768271 UTC, 2234.79465223, 1295161440.0, 725285, 145056
2021-01-20 07:05:08.768217 UTC, 2234.79604112, 1295161560.0, 725286, 145056
2021-01-20 07:07:08.768162 UTC, 2234.79743001, 1295161680.0, 725287, 145056
2021-01-20 07:09:08.768108 UTC, 2234.79881890, 1295161800.0, 725288, 145057
2021-01-20 07:11:08.768054 UTC, 2234.80020778, 1295161920.0, 725289, 145057
2021-01-20 07:13:08.767999 UTC, 2234.80159667, 1295162040.0, 725290, 145057
2021-01-27 11:13:08.489183 UTC, 2241.96826011, 1295781240.0, 730450, 146089
2021-01-27 11:15:08.489132 UTC, 2241.96964900, 1295781360.0, 730451, 146089
2021-01-27 11:17:08.489080 UTC, 2241.97103789, 1295781480.0, 730452, 146089
2021-01-27 11:19:08.489028 UTC, 2241.97242678, 1295781600.0, 730453, 146090
2021-01-27 11:21:08.488977 UTC, 2241.97381567, 1295781720.0, 730454, 146090
2021-01-27 11:23:08.488925 UTC, 2241.97520456, 1295781840.0, 730455, 146090
2021-01-27 11:25:08.488873 UTC, 2241.97659344, 1295781960.0, 730456, 146090
2021-01-27 11:27:08.488821 UTC, 2241.97798233, 1295782080.0, 730457, 146090
2021-01-27 11:29:08.488770 UTC, 2241.97937122, 1295782200.0, 730458, 146091
2021-01-27 11:31:08.488718 UTC, 2241.98076011, 1295782320.0, 730459, 146091
2021-01-27 11:33:08.488666 UTC, 2241.98214900, 1295782440.0, 730460, 146091
2021-01-27 11:35:08.488615 UTC, 2241.98353789, 1295782560.0, 730461, 146091
2021-01-27 11:37:08.488563 UTC, 2241.98492677, 1295782680.0, 730462, 146091
2021-02-02 12:31:08.263738 UTC, 2248.02242417, 1296304320.0, 734809, 146961
2021-02-02 12:33:08.263687 UTC, 2248.02381306, 1296304440.0, 734810, 146961
2021-02-02 12:35:08.263635 UTC, 2248.02520195, 1296304560.0, 734811, 146961
2021-02-02 12:37:08.263583 UTC, 2248.02659084, 1296304680.0, 734812, 146961
2021-02-02 12:39:08.263532 UTC, 2248.02797973, 1296304800.0, 734813, 146962
2021-02-02 12:41:08.263480 UTC, 2248.02936861, 1296304920.0, 734814, 146962
2021-02-02 12:43:08.263428 UTC, 2248.03075750, 1296305040.0, 734815, 146962
2021-02-09 11:19:08.004217 UTC, 2254.97242117, 1296904800.0, 739813, 147962
2021-02-09 11:21:08.004164 UTC, 2254.97381006, 1296904920.0, 739814, 147962
2021-02-09 11:23:08.004112 UTC, 2254.97519895, 1296905040.0, 739815, 147962
2021-02-09 11:25:08.004059 UTC, 2254.97658784, 1296905160.0, 739816, 147962
2021-02-09 11:27:08.004006 UTC, 2254.97797672, 1296905280.0, 739817, 147962
2021-02-09 11:29:08.003953 UTC, 2254.97936561, 1296905400.0, 739818, 147963
2021-02-09 11:31:08.003900 UTC, 2254.98075450, 1296905520.0, 739819, 147963
2021-02-09 11:33:08.003847 UTC, 2254.98214339, 1296905640.0, 739820, 147963
2021-02-09 11:35:08.003794 UTC, 2254.98353228, 1296905760.0, 739821, 147963
2021-02-09 11:37:08.003741 UTC, 2254.98492117, 1296905880.0, 739822, 147963
2021-02-09 11:39:08.003688 UTC, 2254.98631005, 1296906000.0, 739823, 147964
2021-02-09 11:41:08.003635 UTC, 2254.98769894, 1296906120.0, 739824, 147964
2021-02-15 12:31:07.773696 UTC, 2261.02241850, 1297427520.0, 744169, 148833
2021-02-15 12:33:07.773643 UTC, 2261.02380739, 1297427640.0, 744170, 148833
2021-02-15 12:35:07.773590 UTC, 2261.02519628, 1297427760.0, 744171, 148833
2021-02-15 12:37:07.773537 UTC, 2261.02658517, 1297427880.0, 744172, 148833
2021-02-15 12:39:07.773484 UTC, 2261.02797406, 1297428000.0, 744173, 148834
2021-02-15 12:41:07.773431 UTC, 2261.02936295, 1297428120.0, 744174, 148834
2021-02-15 12:43:07.773378 UTC, 2261.03075183, 1297428240.0, 744175, 148834
2021-02-23 01:33:07.486637 UTC, 2268.56547074, 1298079240.0, 749600, 149919
2021-02-23 01:35:07.486585 UTC, 2268.56685963, 1298079360.0, 749601, 149919
2021-02-23 01:37:07.486532 UTC, 2268.56824852, 1298079480.0, 749602, 149919
2021-02-23 01:39:07.486480 UTC, 2268.56963740, 1298079600.0, 749603, 149920
2021-02-23 01:41:07.486427 UTC, 2268.57102629, 1298079720.0, 749604, 149920
2021-02-23 01:43:07.486375 UTC, 2268.57241518, 1298079840.0, 749605, 149920
2021-02-23 01:45:07.486322 UTC, 2268.57380407, 1298079960.0, 749606, 149920
2021-02-23 01:47:07.486270 UTC, 2268.57519296, 1298080080.0, 749607, 149920
2021-02-23 01:49:07.486217 UTC, 2268.57658185, 1298080200.0, 749608, 149921
2021-02-23 01:51:07.486164 UTC, 2268.57797073, 1298080320.0, 749609, 149921
2021-02-23 01:53:07.486112 UTC, 2268.57935962, 1298080440.0, 749610, 149921
2021-02-23 01:55:07.486059 UTC, 2268.58074851, 1298080560.0, 749611, 149921
2021-02-23 01:57:07.486007 UTC, 2268.58213740, 1298080680.0, 749612, 149921
2021-02-28 18:01:07.271460 UTC, 2274.25157936, 1298570520.0, 753694, 150738
2021-02-28 18:03:07.271407 UTC, 2274.25296825, 1298570640.0, 753695, 150738
2021-02-28 18:05:07.271355 UTC, 2274.25435714, 1298570760.0, 753696, 150738
2021-02-28 18:07:07.271302 UTC, 2274.25574603, 1298570880.0, 753697, 150738
2021-02-28 18:09:07.271250 UTC, 2274.25713491, 1298571000.0, 753698, 150739
2021-02-28 18:11:07.271197 UTC, 2274.25852380, 1298571120.0, 753699, 150739
2021-02-28 18:13:07.271145 UTC, 2274.25991269, 1298571240.0, 753700, 150739
2021-03-07 09:13:07.019722 UTC, 2280.88490978, 1299143640.0, 758470, 151693
2021-03-07 09:15:07.019668 UTC, 2280.88629867, 1299143760.0, 758471, 151693
2021-03-07 09:17:07.019615 UTC, 2280.88768756, 1299143880.0, 758472, 151693
2021-03-07 09:19:07.019561 UTC, 2280.88907645, 1299144000.0, 758473, 151694
2021-03-07 09:21:07.019507 UTC, 2280.89046534, 1299144120.0, 758474, 151694
2021-03-07 09:23:07.019453 UTC, 2280.89185422, 1299144240.0, 758475, 151694
2021-03-07 09:25:07.019400 UTC, 2280.89324311, 1299144360.0, 758476, 151694
2021-03-07 09:27:07.019346 UTC, 2280.89463200, 1299144480.0, 758477, 151694
2021-03-07 09:29:07.019292 UTC, 2280.89602089, 1299144600.0, 758478, 151695
2021-03-07 09:31:07.019238 UTC, 2280.89740978, 1299144720.0, 758479, 151695
2021-03-07 09:33:07.019184 UTC, 2280.89879867, 1299144840.0, 758480, 151695
2021-03-07 09:35:07.019131 UTC, 2280.90018755, 1299144960.0, 758481, 151695
2021-03-07 09:37:07.019077 UTC, 2280.90157644, 1299145080.0, 758482, 151695
2021-03-13 07:31:06.790217 UTC, 2286.81407379, 1299655920.0, 762739, 152547
2021-03-13 07:33:06.790164 UTC, 2286.81546268, 1299656040.0, 762740, 152547
2021-03-13 07:35:06.790110 UTC, 2286.81685157, 1299656160.0, 762741, 152547
2021-03-13 07:37:06.790056 UTC, 2286.81824046, 1299656280.0, 762742, 152547
2021-03-13 07:39:06.790002 UTC, 2286.81962935, 1299656400.0, 762743, 152548
2021-03-13 07:41:06.789949 UTC, 2286.82101823, 1299656520.0, 762744, 152548
2021-03-13 07:43:06.789895 UTC, 2286.82240712, 1299656640.0, 762745, 152548
2021-03-20 06:33:06.521268 UTC, 2293.77379290, 1300257240.0, 767750, 153549
2021-03-20 06:35:06.521215 UTC, 2293.77518179, 1300257360.0, 767751, 153549
2021-03-20 06:37:06.521162 UTC, 2293.77657068, 1300257480.0, 767752, 153549
2021-03-20 06:39:06.521109 UTC, 2293.77795957, 1300257600.0, 767753, 153550
2021-03-20 06:41:06.521056 UTC, 2293.77934846, 1300257720.0, 767754, 153550
2021-03-20 06:43:06.521003 UTC, 2293.78073735, 1300257840.0, 767755, 153550
2021-03-20 06:45:06.520950 UTC, 2293.78212623, 1300257960.0, 767756, 153550
2021-03-20 06:47:06.520897 UTC, 2293.78351512, 1300258080.0, 767757, 153550
2021-03-20 06:49:06.520843 UTC, 2293.78490401, 1300258200.0, 767758, 153551
2021-03-20 06:51:06.520790 UTC, 2293.78629290, 1300258320.0, 767759, 153551
2021-03-20 06:53:06.520737 UTC, 2293.78768179, 1300258440.0, 767760, 153551
2021-03-20 06:55:06.520684 UTC, 2293.78907067, 1300258560.0, 767761, 153551
2021-03-20 06:57:06.520631 UTC, 2293.79045956, 1300258680.0, 767762, 153551
2021-03-26 08:01:06.289804 UTC, 2299.83490134, 1300780920.0, 772114, 154422
2021-03-26 08:03:06.289751 UTC, 2299.83629022, 1300781040.0, 772115, 154422
2021-03-26 08:05:06.289698 UTC, 2299.83767911, 1300781160.0, 772116, 154422
2021-03-26 08:07:06.289645 UTC, 2299.83906800, 1300781280.0, 772117, 154422
2021-03-26 08:09:06.289592 UTC, 2299.84045689, 1300781400.0, 772118, 154423
2021-03-26 08:11:06.289539 UTC, 2299.84184578, 1300781520.0, 772119, 154423
2021-03-26 08:13:06.289486 UTC, 2299.84323467, 1300781640.0, 772120, 154423
2021-04-02 17:19:06.007442 UTC, 2307.22239807, 1301419200.0, 777433, 155486
2021-04-02 17:21:06.007388 UTC, 2307.22378696, 1301419320.0, 777434, 155486
2021-04-02 17:23:06.007335 UTC, 2307.22517584, 1301419440.0, 777435, 155486
2021-04-02 17:25:06.007282 UTC, 2307.22656473, 1301419560.0, 777436, 155486
2021-04-02 17:27:06.007228 UTC, 2307.22795362, 1301419680.0, 777437, 155486
2021-04-02 17:29:06.007175 UTC, 2307.22934251, 1301419800.0, 777438, 155487
2021-04-02 17:31:06.007122 UTC, 2307.23073140, 1301419920.0, 777439, 155487
2021-04-02 17:33:06.007068 UTC, 2307.23212029, 1301420040.0, 777440, 155487
2021-04-02 17:35:06.007015 UTC, 2307.23350917, 1301420160.0, 777441, 155487
2021-04-02 17:37:06.006962 UTC, 2307.23489806, 1301420280.0, 777442, 155487
2021-04-02 17:39:06.006908 UTC, 2307.23628695, 1301420400.0, 777443, 155488
2021-04-02 17:41:06.006855 UTC, 2307.23767584, 1301420520.0, 777444, 155488
2021-04-02 17:43:06.006801 UTC, 2307.23906473, 1301420640.0, 777445, 155488
2021-04-02 17:45:06.006748 UTC, 2307.24045362, 1301420760.0, 777446, 155488
2021-04-02 17:47:06.006695 UTC, 2307.24184250, 1301420880.0, 777447, 155488
2021-04-02 17:49:06.006641 UTC, 2307.24323139, 1301421000.0, 777448, 155489
2021-04-02 17:51:06.006588 UTC, 2307.24462028, 1301421120.0, 777449, 155489
2021-04-02 17:53:06.006535 UTC, 2307.24600917, 1301421240.0, 777450, 155489
2021-04-02 17:55:06.006482 UTC, 2307.24739806, 1301421360.0, 777451, 155489
2021-04-02 17:57:06.006428 UTC, 2307.24878695, 1301421480.0, 777452, 155489
2021-04-02 17:59:06.006375 UTC, 2307.25017583, 1301421600.0, 777453, 155490
2021-04-08 12:31:05.784693 UTC, 2313.02239549, 1301920320.0, 781609, 156321
2021-04-08 12:33:05.784640 UTC, 2313.02378438, 1301920440.0, 781610, 156321
2021-04-08 12:35:05.784586 UTC, 2313.02517327, 1301920560.0, 781611, 156321
2021-04-08 12:37:05.784533 UTC, 2313.02656215, 1301920680.0, 781612, 156321
2021-04-08 12:39:05.784480 UTC, 2313.02795104, 1301920800.0, 781613, 156322
2021-04-08 12:41:05.784426 UTC, 2313.02933993, 1301920920.0, 781614, 156322
2021-04-08 12:43:05.784373 UTC, 2313.03072882, 1301921040.0, 781615, 156322
2021-04-21 19:01:05.270360 UTC, 2326.29322287, 1303066920.0, 791164, 158232
2021-04-21 19:03:05.270305 UTC, 2326.29461176, 1303067040.0, 791165, 158232
2021-04-21 19:05:05.270251 UTC, 2326.29600065, 1303067160.0, 791166, 158232
2021-04-21 19:07:05.270197 UTC, 2326.29738953, 1303067280.0, 791167, 158232
2021-04-21 19:09:05.270143 UTC, 2326.29877842, 1303067400.0, 791168, 158233
2021-04-21 19:11:05.270088 UTC, 2326.30016731, 1303067520.0, 791169, 158233
2021-04-21 19:13:05.270034 UTC, 2326.30155620, 1303067640.0, 791170, 158233
2021-04-29 08:03:04.976862 UTC, 2333.83627503, 1303718640.0, 796595, 159318
2021-04-29 08:05:04.976809 UTC, 2333.83766392, 1303718760.0, 796596, 159318
2021-04-29 08:07:04.976756 UTC, 2333.83905280, 1303718880.0, 796597, 159318
2021-04-29 08:09:04.976703 UTC, 2333.84044169, 1303719000.0, 796598, 159319
2021-04-29 08:11:04.976650 UTC, 2333.84183058, 1303719120.0, 796599, 159319
2021-04-29 08:13:04.976597 UTC, 2333.84321947, 1303719240.0, 796600, 159319
2021-04-29 08:15:04.976544 UTC, 2333.84460836, 1303719360.0, 796601, 159319
2021-04-29 08:17:04.976491 UTC, 2333.84599725, 1303719480.0, 796602, 159319
2021-04-29 08:19:04.976438 UTC, 2333.84738613, 1303719600.0, 796603, 159320
2021-04-29 08:21:04.976385 UTC, 2333.84877502, 1303719720.0, 796604, 159320
2021-04-29 08:23:04.976332 UTC, 2333.85016391, 1303719840.0, 796605, 159320
2021-04-29 08:25:04.976279 UTC, 2333.85155280, 1303719960.0, 796606, 159320
2021-04-29 08:27:04.976226 UTC, 2333.85294169, 1303720080.0, 796607, 159320
2021-05-05 12:31:04.740944 UTC, 2340.02238341, 1304253120.0, 801049, 160209
2021-05-05 12:33:04.740891 UTC, 2340.02377230, 1304253240.0, 801050, 160209
2021-05-05 12:35:04.740838 UTC, 2340.02516118, 1304253360.0, 801051, 160209
2021-05-05 12:37:04.740785 UTC, 2340.02655007, 1304253480.0, 801052, 160209
2021-05-05 12:39:04.740732 UTC, 2340.02793896, 1304253600.0, 801053, 160210
2021-05-05 12:41:04.740679 UTC, 2340.02932785, 1304253720.0, 801054, 160210
2021-05-05 12:43:04.740626 UTC, 2340.03071674, 1304253840.0, 801055, 160210
2021-05-12 00:59:04.492198 UTC, 2346.54182497, 1304816400.0, 805743, 161148
2021-05-12 01:01:04.492143 UTC, 2346.54321386, 1304816520.0, 805744, 161148
2021-05-12 01:03:04.492089 UTC, 2346.54460275, 1304816640.0, 805745, 161148
2021-05-12 01:05:04.492035 UTC, 2346.54599164, 1304816760.0, 805746, 161148
2021-05-12 01:07:04.491981 UTC, 2346.54738052, 1304816880.0, 805747, 161148
2021-05-12 01:09:04.491927 UTC, 2346.54876941, 1304817000.0, 805748, 161149
2021-05-12 01:11:04.491873 UTC, 2346.55015830, 1304817120.0, 805749, 161149
