,ID,ra,dec,gallong,gallat,Tmag,mass,rad,logg,Teff,plx,n_sec
768785,377050444,284.978629104675,54.4928429479497,84.6075811695457,20.6143629092112,9.58600044250488,2.05999994277954,2.38393998146057,3.99733996391296,8340.0,2.13362002372742,11
768817,355980053,285.997189596886,14.2383768787709,47.0313131255457,3.72308148820474,9.90651035308838,2.20700001716614,2.03063988685608,4.16660022735596,8786.0,2.26245999336243,1
768868,228278780,285.236254338751,5.18210624150823,38.6261094586776,0.253684545686112,8.56929969787598,1.84399998188019,1.82718002796173,4.18027019500732,7786.0,4.79043006896973,1
768969,115576468,286.116442023797,25.06238945498,56.816179095001,8.47360688228031,9.61470031738281,2.07999992370605,2.37892007827759,4.00336980819702,8409.0,2.34143996238709,4
768970,42386480,286.56580203575,34.4139571456187,65.5723653019543,12.13675452475,8.14733982086182,1.93400001525879,2.32169008255005,3.992919921875,8009.0,4.42530012130737,5
768971,394111575,286.785843125515,17.0654072778609,49.9013587754451,4.33318770624238,8.18605995178223,1.99199998378754,1.74039995670319,4.2560601234436,8160.0,5.81311988830566,2
769055,120637723,285.902954174632,38.202264828437,68.8981359732101,14.1738928737191,9.19925022125244,1.99800002574921,2.36557006835938,3.99078989028931,8174.0,2.66911005973816,5
769070,403180987,288.112584634646,24.5913989855381,57.204854309528,6.64182806800358,9.72716999053955,1.84899997711182,2.28109002113342,3.98871994018555,7799.0,2.48669004440308,3
769228,403787251,289.066213470065,27.6280004464219,60.3235381115047,7.25019415016144,9.89439010620117,2.25799989700317,1.7629599571228,4.29931020736694,8953.0,2.42648005485535,4
769243,229971430,290.01702923958,65.5566852901408,96.7140740295741,21.6680532873575,9.55163955688477,1.86099994182587,1.992840051651,4.10887002944946,7829.0,2.77975010871887,23
769311,97541248,283.454642398152,10.3517663768786,42.430361103463,4.17724110156138,9.50475978851318,1.8309999704361,1.49636995792389,4.35067987442017,7754.0,4.28040981292725,1
769323,281774988,286.484263323256,26.9346267778029,58.6653305665581,8.99714242968016,9.0904598236084,1.87199997901917,1.78710997104645,4.20606994628906,7854.0,3.87865996360779,3
769330,179606275,286.826760138848,3.69839453086125,38.0343306156004,-1.83574264657789,8.98960971832275,1.92200005054474,2.4004499912262,3.96124005317688,7978.0,3.0375599861145,1
769336,395868760,287.583204357142,14.0971641336738,47.6103829533596,2.29119614433917,9.36791038513184,1.74000000953674,2.20388007164001,3.9922399520874,7529.0,3.10784006118774,1
769465,390349468,286.718325201872,27.7526173500306,59.5023953600635,9.16777896926244,9.48585033416748,1.91199994087219,1.95790994167328,4.13597011566162,7953.0,3.02041006088257,4
769579,298784060,287.749368829839,48.1261642085691,78.9298952317811,16.7917923957935,9.51710033416748,1.98000001907349,2.08228993415833,4.09765005111694,8124.31982421875,2.59200000762939,7
769583,376872090,283.862020028989,73.1631595882081,104.202457279854,25.5899147425555,8.68319034576416,1.94500005245209,1.50723004341125,4.37062978744507,8038.0,5.34629011154175,23
769589,278713765,286.229310615526,20.2499047843974,52.5149641885045,6.24282075935719,9.61690044403076,2.07999992370605,2.32139992713928,4.02463006973267,8395.0,2.52326011657715,3
769605,281768879,286.477494031638,29.3748818892154,60.8913354490731,10.0628706989826,9.73779964447021,1.89999997615814,2.341059923172,3.9779999256134,7918.0,2.26711988449097,4
769680,353936521,272.123403388095,58.4500474588654,87.1774403276847,28.3809270254364,9.92193984985352,2.08999991416931,1.92446005344391,4.18959999084473,8430.0,2.22453999519348,24
769954,282333912,283.670350330311,19.8425978075347,51.0732526023097,8.21746765821461,7.65827989578247,2.25099992752075,2.13125991821289,4.13317012786865,8928.0,5.45173978805542,3
769963,362217907,285.552220276674,78.7706456528457,110.427644828493,26.0472358674633,9.83609962463379,1.85000002384186,1.67219996452332,4.25865983963013,7804.0,3.10289001464844,18
769964,228053564,284.856973604204,5.25095886493697,38.5146534528901,0.621085830400213,8.45847988128662,2.04500007629395,1.99260997772217,4.14991998672485,8302.0,4.2871298789978,1
769974,158274017,286.557179170441,45.8191981369191,76.3783148601867,16.6787039917546,8.64931011199951,2.02600002288818,2.01145005226135,4.13769006729126,8249.0,3.89228010177612,7
769976,197824559,286.860484550174,6.16264337327856,40.2387987492152,-0.732763487397613,6.98289012908936,2.05200004577637,2.45463991165161,3.97026991844177,8321.0,6.86079978942871,1
770134,406925885,287.476425570821,56.1556776020927,86.7727258962202,19.8050540143953,9.64680004119873,1.96000003814697,1.60021996498108,4.32195997238159,8081.0,3.19939994812012,15
770207,164674459,284.332638692576,42.1271106168894,72.1781340709481,16.7917701153022,9.02696990966797,1.75100004673004,2.43382000923157,3.90878009796143,7556.0,3.04099011421204,6
770217,346869714,282.843479829011,23.3507829896051,53.9435879814893,10.4257762293597,9.27630043029785,2.00999999046326,2.34591007232666,4.00063991546631,8212.0,2.8882200717926,3
770226,390504813,287.149213571061,24.3354442239047,56.5777591721389,7.31040318519123,8.94750022888184,1.90100002288818,2.17085003852844,4.04378986358643,7928.0,3.59127998352051,3
770227,235684292,287.591113364009,72.1089665823135,103.30464775832,24.2915674379283,8.39579963684082,2.29299998283386,1.89962005615234,4.24113988876343,9070.0,4.27361011505127,23
770228,198781718,284.826682499787,29.8041368934354,60.6650265270051,11.544597741823,9.5037899017334,1.92400002479553,1.9049299955368,4.16251993179321,7983.02978515625,2.97021007537842,4
770284,120821069,286.274187613926,40.125864609507,70.8386947204669,14.6749050891422,8.40851020812988,2.04299998283386,1.84946000576019,4.21425008773804,8296.0,4.77237987518311,5
770309,376998123,284.649040523781,56.8598974564542,86.9652023635382,21.507166719107,9.95240020751953,1.79999995231628,1.52013003826141,4.32957983016968,7678.0,3.11964988708496,24
770311,222814710,285.342623615016,11.9365540379594,44.6870780917179,3.24381359781126,8.34358978271484,2.24799990653992,2.08856010437012,4.15016984939575,8920.0,4.12696981430054,1
770484,42878550,287.431357061153,30.1316981690318,61.9480636983807,9.64506758892708,9.56989002227783,1.9539999961853,1.93289005756378,4.15657997131348,8060.0,2.82189989089966,4
770558,99995027,283.678680111315,8.09930784829611,40.518276337895,2.96039954374257,9.01123046875,1.97399997711182,1.7119699716568,4.26641988754272,8111.0,4.09521007537842,1
770570,115400561,285.84591358897,26.4079341586324,57.9333257481754,9.28082379174042,9.88910007476807,2.25999999046326,2.07648992538452,4.15751981735229,8952.0,2.21218991279602,3
770579,377290575,286.641281856447,56.3637661081369,86.8204163891327,20.3114714012064,9.68612003326416,1.81900000572205,1.93457996845245,4.12473011016846,7725.0,2.72939991950989,16
770593,416361046,287.34716599439,26.3546678586476,58.4825528378,8.04923919972786,8.87285041809082,2.28800010681152,2.30962991714478,4.07043981552124,9054.0,2.95860004425049,3
770594,395762512,287.478133571165,14.9662080174119,48.335935040128,2.7812880654356,8.75691032409668,1.98599994182587,2.02338004112244,4.1238899230957,8144.0,4.01803016662598,2
770596,284360156,287.937250930142,56.5308518047733,87.239213608282,19.6901052637429,9.63379955291748,1.9099999666214,1.76833999156952,4.22396993637085,7944.0,2.94474005699158,16
771000,42379498,286.48670408028,31.6064683317958,62.9455651220775,11.0123092645191,9.77995014190674,2.13800001144409,1.67195999622345,4.32161998748779,8571.0,2.74847006797791,5
771003,235679672,286.98540432352,72.2670704847161,103.428025044148,24.5076724882029,7.41207981109619,1.7389999628067,1.55757999420166,4.29346990585327,7527.0,9.96842956542969,22
771077,120310701,284.610389637755,36.4258837667708,66.7944143027283,14.4109470985122,8.09912014007568,1.75499999523163,2.08016991615295,4.04615020751953,7567.0,5.41733980178833,6
771088,233576902,282.357709504652,64.4683840806097,94.6593133465059,24.507677502705,9.38969993591309,2.27999997138977,2.4001100063324,4.03554010391235,9018.0,2.13453006744385,23
771095,340300562,284.420340521017,14.0811574891339,46.1969950046517,5.01550130794013,9.24950981140137,2.12700009346008,1.67250001430511,4.31910991668701,8538.0,3.68356990814209,2
771207,41869060,285.757510583205,34.0703591685624,64.9682068099146,12.601805730305,9.60181999206543,2.23499989509583,1.58492994308472,4.38733005523682,8877.0,2.96918988227844,5
771369,237162286,283.26859232343,37.8511533526213,67.7270777244112,15.9488712376938,8.97974967956543,2.05699992179871,1.77184998989105,4.25444984436035,8336.0,3.79274988174438,6
771375,258773721,286.004742753757,66.4288446207442,97.1257970143001,23.4788976105355,7.9864501953125,1.90699994564056,1.85075998306274,4.18372011184692,7942.0,6.00424003601074,24
771377,42877371,287.219030608577,30.050679616342,61.7929007445963,9.77515615654405,8.11612987518311,1.94500005245209,1.96221995353699,4.14148998260498,8037.0,5.31127977371216,4
771382,158493773,287.549828535555,44.5599756952134,75.4458454904499,15.5506560172754,7.14776992797852,1.84899997711182,1.89534997940063,4.14963006973267,7798.0,8.80900001525879,5
771441,41874193,285.761451826306,35.2743977336852,66.0954599475516,13.0935971766655,9.81558990478516,1.89900004863739,1.70878005027771,4.25122022628784,7923.0,2.83192992210388,5
771460,353681258,285.177970753209,12.3015697697217,44.9395107843307,3.55309312707321,9.88988971710205,1.81200003623962,2.45689988136292,3.91545009613037,7707.0,2.49123001098633,1
771515,338102972,283.32506461314,15.4366936137553,46.9396067050646,6.56900274946598,9.4745397567749,2.23499989509583,1.87255001068115,4.24247980117798,8878.0,2.87192988395691,3
771614,223226387,285.802108694418,9.93696657810393,43.1117397033414,1.93029601838239,9.92156028747559,1.90600001811981,2.09362006187439,4.0763897895813,7939.0,2.884929895401,1
771653,394427961,286.934363865669,13.1580166996777,46.4855392377152,2.41955177010936,8.85842990875244,1.76300001144409,1.66451001167297,4.24174022674561,7587.0,4.9217700958252,1
771668,48219653,282.968363543559,50.9677789292935,80.6231977763127,20.6794562035589,9.14290046691895,2.13000011444092,2.39352011680603,4.00836992263794,8549.0,2.50500988960266,7
771670,120361890,284.963931785037,36.4213153322429,66.90660990937,14.1480285235497,9.33689975738525,2.1800000667572,1.72184002399445,4.30454015731812,8697.0,3.14350008964539,6
771714,115476448,7.28428926586669,40.0530789545537,118.311108547556,-22.6184986680181,9.92590999603271,1.8639999628067,1.46721005439758,4.37552976608276,7835.0,3.1809298992157,1
771717,355856404,132.8108926327,-64.6539949996854,280.573834564468,-12.8192195242393,9.57909965515137,1.78999996185303,2.13508009910584,4.03209018707275,7648.0,2.76690006256104,7
771803,339950890,284.358312141996,17.2096947651725,48.9818055632434,6.46953840626511,9.69629955291748,1.74000000953674,2.26127004623413,3.96990990638733,7535.0,2.73222994804382,3
771862,355858031,286.025893070073,15.1105346021718,47.8226214771653,4.09479835731173,9.89000034332275,2.02500009536743,1.56377005577087,4.35615015029907,8247.0,3.54891991615295,2
771974,42813894,287.214502470019,34.1952514842415,65.6001032494811,11.5586192870371,9.87465000152588,1.82400000095367,2.05275988578796,4.07441997528076,7736.0,2.37913990020752,5
772203,123409976,281.883632084874,43.284618842055,72.644472946983,18.8848247380773,9.54889965057373,2.00999999046326,2.19455003738403,4.05856990814209,8200.0,2.41736006736755,5
772221,336670294,281.618186649886,27.2729188859977,57.1144821942313,13.0664955114555,9.47745990753174,2.20199990272522,2.08500003814697,4.14267015457153,8771.0,2.48515009880066,4
772353,350817161,285.485639670447,53.0999565344438,83.3020980204379,19.8865498262102,9.94379997253418,1.73000001907349,2.06356000900269,4.04687976837158,7506.0,2.362380027771,9
772363,115472755,7.09618007635868,40.281313461393,118.179734388136,-22.3776211822807,9.30587005615234,1.87899994850159,1.89837002754211,4.1552300453186,7873.0,3.27082991600037,1
772367,115477101,7.22345773539295,39.405816293192,118.19418516849,-23.2584543991057,9.67710018157959,2.28999996185303,1.93718004226685,4.22355985641479,9066.0,2.3320300579071,1
772544,120900320,286.653750818993,41.5157073005581,72.2768690119654,14.9596756012725,8.17588996887207,2.21900010108948,1.9559999704361,4.20148992538452,8824.0,4.73228979110718,5
772545,243260964,286.404317141279,51.5466692207879,81.9508645126736,18.8364167505878,9.61571025848389,1.91999995708466,1.77104997634888,4.22490978240967,7973.0,2.96255993843079,6
772593,115642700,286.160544537041,26.3160046056916,57.9739449982775,8.98702677280069,9.62609004974365,2.09500002861023,1.7304699420929,4.28291988372803,8443.0,3.13387989997864,4
772651,28938386,283.279579242115,32.7510311594033,62.867026687312,13.9570451723576,9.480299949646,2.19000005722046,1.70687997341156,4.31410980224609,8728.0,3.02520990371704,5
772855,164728127,284.418978922573,43.4022627814332,73.4429184055435,17.2004827024945,9.11081981658936,2.25200009346008,2.06804990768433,4.15951013565063,8933.0,2.89002990722656,7
772856,164728128,284.413422965991,43.4018621162927,73.4409887804217,17.2040962241882,9.94244003295898,1.74600005149841,1.66909003257751,4.23514986038208,7545.0,2.96333003044128,7
772899,41875973,285.892846160124,34.4208485479833,65.3426715328418,12.6446006053457,9.19416999816895,1.99899995326996,1.93300998210907,4.16640996932983,8177.0,3.24177002906799,5
772912,224391021,281.837009325933,15.651975789061,46.4959679011084,7.95029183008247,9.90359973907471,2.0699999332428,2.38680005073547,3.99839997291565,8382.0,1.97250998020172,4
773184,42714007,287.099445320772,32.4870349766025,63.9824838593412,10.9183264730177,9.55278015136719,1.98699998855591,2.01775002479553,4.12653017044067,8145.0,2.65060997009277,5
773196,114864045,285.202406335598,27.0925979899507,58.3079467361212,10.0948265716781,8.33596992492676,2.27999997138977,2.13389992713928,4.13766002655029,9025.0,3.93569993972778,4
773230,336267122,281.59537966218,41.6887908469955,70.9846728060474,18.537765388318,8.18091011047363,2.14100003242493,1.69122004508972,4.31228017807007,8580.0,5.55232000350952,6
773232,20993963,285.283571912991,34.6512732894361,65.3471568894106,13.196850590642,8.58823013305664,2.25500011444092,2.33119010925293,4.05605983734131,8944.0,3.20170998573303,5
773257,233546128,281.533502554771,60.8169031800576,90.657732330257,24.0884245070925,8.06305027008057,1.73599994182587,2.32862997055054,3.94340991973877,7520.0,4.95877981185913,22
773259,229758994,281.075205465801,71.242395878118,101.951445816333,26.1470367311998,9.23960018157959,1.74500000476837,1.78166997432709,4.17820978164673,7543.0,3.80118989944458,21
773290,384139360,285.979928580215,19.0383571519389,51.3202046972018,5.90882388076544,9.54277038574219,2.1949999332428,1.97451996803284,4.18858003616333,8748.0,2.90890002250671,2
773432,21075817,285.358435013462,30.9849005698524,61.9555723816695,11.6234459996509,8.98437976837158,2.11800003051758,1.80506002902985,4.25100994110107,8510.0,3.68005990982056,4
773435,384132360,285.927143577813,20.2620516253754,52.3981461938254,6.50172205001269,8.7529296875,1.86800003051758,2.47245001792908,3.92319011688232,7846.0,3.35559010505676,3
773464,123314302,281.34540270787,43.1517187999672,72.3720647414688,19.2091815010407,9.08086967468262,1.87000000476837,2.04924011230469,4.08673000335693,7851.0,3.31921005249023,5
773479,355172451,137.409182951796,30.7127999537522,194.775254983157,41.8223579631188,7.73040008544922,1.74300003051758,1.75515997409821,4.19073009490967,7536.490234375,7.70199012756348,2
773491,29068019,283.530692195861,30.3414374038759,60.6901452247649,12.7879403867789,9.95213985443115,1.98699998855591,1.64857995510101,4.30205011367798,8145.0,2.72272992134094,5
773492,48349547,283.552311184126,53.0434695290435,82.855274340637,20.9714644331791,9.50650024414063,1.94000005722046,1.71916997432709,4.25522994995117,8024.0,3.19232988357544,11
773494,222317360,284.585295133908,8.53907722130597,41.3186156681423,2.36125056321193,7.77286005020142,1.76900005340576,1.98439002037048,4.09053993225098,7602.0,6.56147003173828,1
773570,102107842,283.922233622597,8.81340083795472,41.2649625280768,3.06978862434752,9.85501956939697,2.01099991798401,1.99797999858856,4.14029979705811,8210.0,2.33239006996155,1
773574,29068089,283.58463260407,30.3106816935324,60.6809045257358,12.7328724439038,9.73295974731445,2.14000010490417,1.85297000408173,4.23273992538452,8578.0,2.59157991409302,5
773727,68832363,281.458242555204,34.5173685557765,63.9419343951856,16.040581958983,8.75310039520264,2.25,2.12033009529114,4.13744020462036,8923.0,3.26326990127563,5
773758,236785122,283.1785411525,58.7033351606218,88.6425112873502,22.7716043691723,9.03157043457031,1.79299998283386,1.70591998100281,4.22772979736328,7660.0,4.21051979064941,21
773761,29068045,283.658962759909,30.3293617818529,60.7253161873979,12.6819911245204,9.02042007446289,2.06399989128113,1.85723996162415,4.21504020690918,8355.0,3.57838988304138,5
773919,384682629,286.783406684573,22.5843744739607,54.8482559842654,6.82772296319098,7.26162004470825,1.87399995326996,1.73197996616364,4.2337498664856,7859.0,9.08370018005371,3
773924,20688461,284.385457030065,30.5799201179441,61.2233021196177,12.2145369670268,9.31616973876953,1.91700005531311,1.96283996105194,4.13492012023926,7966.16015625,3.14738988876343,5
773977,317168783,280.311315004697,29.4780149491649,58.7257308178963,15.0006911864217,8.9611701965332,2.12100005149841,2.20376992225647,4.07827997207642,8520.0,3.09979009628296,4
773987,28632138,282.675350440768,30.2898858615836,60.3338606955917,13.4417436309171,8.33862972259521,1.99100005626678,2.45829010009766,3.9558699131012,8156.0,3.76786994934082,5
774000,265051003,286.320305356742,26.2314709298723,57.96042013325,8.82122680688146,9.81729984283447,2.19000005722046,2.06100988388062,4.15035009384155,8739.0,2.32463002204895,4
774264,347861076,281.165448932623,18.7596949475171,49.0472342843305,9.87832688139193,9.40324020385742,1.88699996471405,1.71298003196716,4.24632978439331,7893.0,3.96552991867065,4
774265,68550396,280.926120256736,30.4047240316498,59.8240751175774,14.8726725888317,8.58767032623291,2.23799991607666,2.4570300579071,4.00711011886597,8886.0,3.06789994239807,3
774271,105391785,284.21369665312,10.8308511093123,43.1968253381464,3.72830429532222,9.26642036437988,1.9650000333786,1.48477005958557,4.38811016082764,8088.0,4.22070980072021,1
774275,228485392,285.428989209091,3.38917646484292,37.1197820866629,-0.73758147227422,8.24131965637207,1.99300003051758,2.49769997596741,3.9424901008606,8161.0,4.0352201461792,1
774280,229770586,282.368127408359,69.556423145836,100.173303940698,25.4631308678364,9.93229961395264,1.87999999523163,1.45359003543854,4.38734006881714,7866.0,3.20837998390198,23
774283,255646987,283.550068565846,19.3164756006711,50.5453016518629,8.08893165373935,9.95256042480469,1.99699997901917,1.94558000564575,4.16034984588623,8171.0,2.44617009162903,2
774289,376883820,284.310635960099,72.1586404490912,103.13166595834,25.2867880275564,9.66082000732422,1.75999999046326,1.61872005462646,4.26524019241333,7580.0,3.43436002731323,18
774295,354373251,285.419113316558,15.7645482725313,48.1419409294134,4.91240977540233,9.31439971923828,2.18499994277954,1.81190001964569,4.26125001907349,8715.0,3.2303900718689,3
774300,230389395,286.07264578679,61.9256128016432,92.4194804871405,22.2627725796526,9.40349960327148,1.97000002861023,1.73731005191803,4.25277996063232,8098.0,3.29064989089966,23
774380,198678242,284.267733653705,29.400358067974,60.082994291633,11.8172676141472,9.8433198928833,2.03699994087219,1.62750995159149,4.32400989532471,8279.0,2.83182001113892,5
774451,28484176,282.201951192133,34.4531154219689,64.1229436148764,15.4493403719093,8.7158203125,1.99199998378754,2.43863010406494,3.96305990219116,8158.0,3.20809006690979,5
774462,68756448,281.341372501849,32.7414260248089,62.1976586382949,15.4531534908501,9.63969993591309,2.01999998092651,1.76476001739502,4.25005006790161,8242.0,2.88218998908997,3
774600,68673249,281.281954686757,34.6155319037386,63.979569130041,16.2120536494821,9.17251014709473,1.79999995231628,1.65798997879028,4.25417995452881,7678.0,4.07308006286621,4
774604,115230531,285.576524098889,27.962809098717,59.2510258142291,10.1686862625008,9.67679977416992,1.79999995231628,2.33868002891541,3.95539999008179,7688.0,2.45085000991821,4
774636,177305415,285.884362654305,1.81873274737246,35.9312174989483,-1.8606589692735,5.66359996795654,1.89999997615814,1.81086003780365,4.2010498046875,7925.0,17.8216991424561,1
774639,157947690,280.804732330873,38.3694875418256,67.4878205133186,17.9424270761997,8.36147022247314,2.22499990463257,1.90728998184204,4.22455978393555,8843.0,4.4032301902771,5
774680,120827848,286.288747385076,36.1759665252124,67.1198517131624,13.072269438231,9.78149032592773,2.03500008583069,1.59579002857208,4.34068012237549,8274.0,2.95608997344971,5
774707,298736084,283.000062272647,12.6586147152818,44.2975737133172,5.61217254375817,8.62837028503418,1.78699994087219,1.82859003543854,4.16595983505249,7647.0,4.90687990188599,1
774822,235806493,282.570675303639,14.5708066260096,45.8327032026933,6.83764994482731,9.71516990661621,2.04900002479553,1.64785003662109,4.31577014923096,8314.0,3.31256008148193,4
774984,164886810,285.22785831365,42.0399820072292,72.3527963522952,16.1429526289972,9.66469955444336,2.21000003814697,1.93888998031616,4.207359790802,8800.0,2.4053099155426,6
775003,336832094,281.709057378493,24.3866648283638,54.4557721187168,11.8029576974494,9.01772022247314,1.93099999427795,1.82816004753113,4.19982004165649,8002.0,3.84926009178162,4
775270,357950233,282.409162894674,28.2188158213834,58.2935630248511,12.8130671034311,8.3501501083374,2.29399991035461,2.37149000167847,4.04862022399902,9072.0,3.49942994117737,3
775271,357856397,282.309530456576,25.0465664305732,55.3006350467395,11.5826881735616,6.68240022659302,2.20000004768372,1.74987995624542,4.29447984695435,8770.0,10.289999961853,2
775273,350783705,284.5674686518,20.1385536996259,51.7156391647835,7.59017739921892,8.47920036315918,1.86500000953674,2.19714999198914,4.0250301361084,7838.0,4.26859998703003,3
775274,20815112,284.850656533442,30.8447715571975,61.6395290924825,11.9606487047877,9.21553993225098,2.28200006484985,2.11473989486694,4.14587020874023,9032.0,2.63528990745544,4
775282,157852150,280.38853939449,41.3891664625616,70.361789527079,19.2851151735591,8.31484985351563,2.11199998855591,2.3982400894165,4.00298023223877,8495.0,3.70760989189148,6
775285,267570988,284.271921589003,49.859683542414,79.7871423297071,19.5386525881727,9.69194030761719,1.88300001621246,1.73770999908447,4.23296022415161,7882.5498046875,2.96147990226746,8
775352,42204568,286.250886120897,35.3970303157606,66.3784212168883,12.7799087711357,9.75253009796143,2.17499995231628,2.46635007858276,3.99142003059387,8684.0,1.84010994434357,5
775363,233544984,281.560897420227,62.7751855163251,92.7583216891948,24.5001942135689,9.59319972991943,1.86000001430511,2.06106996536255,4.07940006256104,7819.0,2.65341997146606,23
775367,330054598,281.95340406553,15.5694505902855,46.470838219126,7.81333395557454,8.425950050354,1.97899997234344,1.62560999393463,4.31247997283936,8126.0,5.61023998260498,4
775384,177736989,286.032917223877,1.41088101072785,35.6362836555476,-2.17927504844101,9.51103973388672,1.99199998378754,2.08067989349365,4.10094976425171,8160.0,3.29297995567322,1
775505,355294001,285.785998124145,13.6451077975594,46.4084507276063,3.63578473632264,9.65752029418945,2.19400000572205,1.72133004665375,4.30756998062134,8746.0,3.36937999725342,1
775551,350993729,283.714399981727,36.1805150131262,66.2682411779334,14.9788826355248,9.90250015258789,2.0699999332428,1.59263002872467,4.3498101234436,8375.0,2.77674007415771,6
775554,120495323,285.38537949755,41.86648044897,72.2319831297401,15.968749171221,9.11009979248047,2.20000004768372,1.90529000759125,4.22057008743286,8759.0,3.15468001365662,6
775564,358406226,283.161479233556,28.506861954392,58.8411228484809,12.3276795214885,9.67399978637695,1.817999958992,2.29377007484436,3.97656011581421,7722.759765625,2.42166996002197,4
775576,102540322,89.6196953274804,9.64518606090881,198.214700421153,-7.15485113490965,9.34790992736816,1.73800003528595,1.83299994468689,4.15179014205933,7526.0,3.59449005126953,2
775580,350701747,284.434631755562,18.6276527228044,50.2934991305077,7.03446001257309,9.77917003631592,2.13800001144409,2.23767995834351,4.06848001480103,8571.0,2.35232996940613,2
775582,377050568,285.017138478322,54.6546210732445,84.7792774691583,20.6435175370304,8.34160995483398,1.87899994850159,1.93923997879028,4.1367301940918,7872.0,4.9337100982666,11
775595,178236452,286.31358156514,2.74766237138177,36.953948844278,-1.81661224607388,8.99232006072998,2.24200010299683,2.08169007301331,4.15186977386475,8899.0,3.11295008659363,1
775614,348829727,282.335942826646,18.3261027440517,49.1374258305834,8.69023377919127,9.97735977172852,2.28999996185303,1.94509994983673,4.22001981735229,9058.0,2.26894998550415,3
775653,93335217,282.944949273529,10.6503477958265,42.471164975784,4.75918030406305,9.86723041534424,1.75,1.49583995342255,4.33132982254028,7554.0,3.46628999710083,1
775854,229912617,287.310998362494,65.1959688273014,95.9846130598404,22.6399851713831,8.58895969390869,1.74500000476837,2.04884004592896,4.05684995651245,7542.0,4.40889978408813,24
775991,358858640,283.860841877164,26.3983574641225,57.1501249452561,10.8829357065487,9.77670001983643,2.11999988555908,2.15407991409302,4.0978798866272,8531.0,2.26352000236511,3
775996,198758856,284.703342597087,26.339809255175,57.4229343584382,10.1749313903752,9.85700035095215,2.13499999046326,1.95359003543854,4.18580007553101,8561.0,2.32416009902954,3
776035,120258189,284.568770155225,38.3554382174111,68.6174676160616,15.1969545630089,8.36100959777832,2.26200008392334,1.7800600528717,4.2916898727417,8967.0,4.70524978637695,6
776036,164998949,285.3599261655,46.9347610458537,77.1490450810401,17.8555574501034,4.85400009155273,1.89999997615814,1.80789995193481,4.20246982574463,7925.0,25.9004993438721,7
776041,120257786,284.512048194146,38.5997141610671,68.8331550190292,15.3324024294223,9.93379974365234,1.88999998569489,1.62580001354218,4.29238986968994,7899.0,2.87204003334045,6
776087,48419748,284.008558233757,48.5063457541786,78.3731508923068,19.2518038857377,9.43169975280762,1.98000001907349,2.21761989593506,4.04296016693115,8120.0,2.5283899307251,6
776103,346372903,280.488555678313,23.1335641600434,52.8156981248929,12.2983443266882,9.68902015686035,2.21499991416931,2.034019947052,4.16672992706299,8813.0,2.34597992897034,4
776118,353542443,285.039401994691,14.1575080766471,46.5369962336163,4.51404524587122,8.67811012268066,1.88199996948242,1.84714996814728,4.17967987060547,7880.0,4.62915992736816,2
776208,336899727,281.847380302323,29.9208667447163,59.6901541429229,13.9497795405574,9.87100028991699,1.82599997520447,1.66493999958038,4.25677013397217,7742.0,2.97510004043579,3
776209,348150190,281.681828134611,18.9574473084202,49.4417142454601,9.52238047727174,9.44073009490967,2.27500009536743,1.92531001567841,4.22604990005493,9010.0,2.89407992362976,4
776482,20910463,285.050434631197,34.8068861711882,65.4133329757687,13.4351378827649,9.06616020202637,1.87000000476837,1.64838004112244,4.2758002281189,7850.0,4.19718980789185,10
776485,48090784,282.213420289361,50.0844552145057,79.5665958275029,20.8654532355277,9.44009971618652,1.95000004768372,2.07290005683899,4.0949501991272,8046.0,2.72396993637085,6
776486,48305259,283.451619375699,48.1876825482182,77.9242677785607,19.4951826756107,9.14776992797852,1.98199999332428,2.22405004501343,4.04088020324707,8131.43994140625,2.89042997360229,8
776504,28571973,282.484170585809,31.6837810160036,61.5816798837587,14.1497800388811,9.28818988800049,2.29299998283386,1.61237001419067,4.38354015350342,9070.0,3.34672999382019,5
776517,233580734,282.64723384952,61.9814744303892,92.0313720612309,23.8340693722431,8.04718971252441,1.89199995994568,1.98079001903534,4.12131023406982,7905.0,5.49778985977173,23
776556,329933455,281.665392095027,15.2903086992173,46.0945524907321,7.94009076455902,9.70615005493164,1.7849999666214,2.4292299747467,3.91877007484436,7640.0,2.28168988227844,4
776824,164670724,284.226414397652,45.1072322191196,75.0600275086686,17.9416166893672,9.83827018737793,1.87999999523163,2.07797002792358,4.07695007324219,7874.419921875,2.40738010406494,7
776836,8093871,278.798313275549,22.3115227635424,51.3891049579099,13.3808062301245,8.7475700378418,2.11400008201599,1.9057400226593,4.20305013656616,8501.0,3.93334007263184,3
776837,359494546,278.898384098779,55.3148261664796,84.4396870633906,24.20090878336,9.66860008239746,2.1800000667572,2.19033002853394,4.09551000595093,8711.0,2.11749005317688,21
777130,120106319,284.243356181287,41.6125907412902,71.6533243281966,16.6631537150265,9.77009963989258,1.74000000953674,2.0673999786377,4.04777002334595,7523.52978515625,2.59921002388,6
777148,8601531,279.320788607824,17.9380622918637,47.5310139826294,11.1103901695979,9.50749015808105,1.91299998760223,1.79533994197845,4.21149015426636,7956.0,3.51245999336243,3
777154,314607438,281.525825742216,18.4790941928851,48.9395657280359,9.44925460837418,9.11616039276123,2.07299995422363,1.98318004608154,4.15993976593018,8381.0,3.21671009063721,3
