,this_ID,this_Tmag,this_Teff,this_mass,this_rad,this_peak_epoch,this_peak_period,this_peak_dur,this_peak_depth,this_peak_SDE,dBIC,chi2
84,60984804.0,7.11718988418579,7707.0,1.81200003623962,1.95983004570007,1519.4095405544358,2.387967389591224,0.1,0.0001876362971083,10.488591253142143,392.57640910576106,1.297550679583486
85,44692683.0,9.81680011749268,7650.0,1.78999996185303,1.56473004817963,1546.2414203757644,6.611023330534639,0.15,0.0008408679062792,13.234542304986055,268.7773251435119,1.6733074683311011
86,293670551.0,9.54950046539307,8780.0,2.21000003814697,2.4867000579834,2256.832479974189,0.6832973801433162,0.1,0.0005869703632254,27.934305638656863,579.3359939961988,0.7992121133157023
87,38033320.0,8.85811042785645,8752.0,2.19600009918213,2.08942008018494,1523.7469676269432,6.15560288577549,0.2,0.000327881677441,14.481053772932029,170.32927534582632,1.9034332619751335
88,386657306.0,6.71600008010864,8244.0,2.01999998092651,1.89734995365143,1546.4282179929205,6.550953828415702,0.2,9.335230252895672e-05,14.014305309421076,115.6893015993528,1.8948484915481576
89,375043797.0,9.44250011444092,7531.0,1.74000000953674,2.3011999130249,1598.9758655126202,0.6185113643321959,0.15,0.0002843630680599,22.132375694926925,60.69512433662976,0.7926965309095483
90,469255408.0,9.76700019836426,8649.0,2.16000008583069,1.70660996437073,1545.0033158236572,0.7039991777207376,0.05,0.0002769770186885,40.92053062932433,144.10212203162996,1.0951645450191818
91,391627710.0,9.94820022583008,7610.0,1.76999998092651,2.07522010803223,1518.8824790330991,0.5211505869256603,0.05,0.0002643321599465,33.07196980339572,87.91982684369577,0.6434653617833591
92,447885888.0,9.75860023498535,8773.0,2.20000004768372,1.82811999320984,1518.4976653027522,1.0508953718105007,0.1,0.0002684248381315,27.014121330095183,81.64396054662916,1.2190193962089857
93,51945029.0,8.96947002410889,8057.0,1.95299994945526,1.47309005260468,1521.911986270927,6.320450020541668,0.15,0.0002413142192441,12.028427518047494,95.29576045625458,1.643268216011061
94,296865162.0,9.60560035705566,8593.0,2.15000009536743,1.83104002475739,1545.5787340601407,6.500786603044999,0.1,0.0003863845620217,11.26728981040877,56.5782154996225,1.3764110647401626
95,309485321.0,8.671799659729,8079.0,1.96000003814697,1.83422994613647,1602.9749981734794,7.218528704766441,0.2,0.0001402114504905,15.718945799922569,159.5047278639695,1.589667989804436
96,143438876.0,8.89535999298096,7830.0,1.86199998855591,1.6834499835968,1494.2958917260955,9.59701721722106,0.2,0.0002369555493483,11.36595034761792,134.44543102714692,1.751282778506689
97,342888057.0,7.78700017929077,8460.0,2.09999990463257,1.52627003192902,1541.0818526469802,6.379440134735122,0.15,0.0001600050744636,11.022161341925868,141.4137980501182,1.4376935103460198
98,147152188.0,8.6943998336792,7961.0,1.9099999666214,1.60783994197845,1518.6161588508462,1.0804955634408508,0.1,0.0003436632387679,41.83923151920153,903.9560254224402,1.1252054436509225
99,89936838.0,9.99810028076172,8180.0,2.0,1.61723005771637,1518.7674743168568,4.211459495883258,0.15,0.0005805676549087,51.5560531787623,153.1400653938142,1.0357200908987414
100,93275805.0,8.29500007629395,8130.0,1.98000001907349,1.50679004192352,1520.6471502057218,6.384857520479636,0.15,0.0001824342865451,11.034073944161484,86.01925597437821,1.4367295644803106
101,147656922.0,9.32800006866455,8387.0,2.07999992370605,2.44068002700806,1518.586367680998,0.9941622210601456,0.05,0.0006019160987103,44.8454548642655,455.6741136652522,1.1091342077066066
102,54390047.0,9.69519996643066,8322.0,2.04999995231628,2.34985995292664,1492.6013307789297,0.9412166664784216,0.05,0.0003587152279953,25.02388689065569,123.8570654034113,1.0444283539594723
103,308448327.0,9.79119968414307,7716.0,1.82000005245209,2.33886003494263,1327.875055037348,2.3623503731369726,0.05,0.0008342831165369,63.70350297323533,1019.511649031252,1.8974059767881093
104,419318737.0,9.16450023651123,7723.0,1.82000005245209,2.08123993873596,1492.5417091991203,1.32862728841731,0.1,0.0006006233589873,34.63161000602842,821.5553407213299,1.026858768093919
105,340006157.0,8.71739959716797,8158.0,1.99000000953674,2.01588010787964,1469.8531765164578,4.878166571541468,0.2,0.0001212784012343,21.82762650826411,71.63011687484891,1.479613921283758
106,143843200.0,9.81149959564209,7946.0,1.9099999666214,2.01671004295349,1493.1766261163752,2.715865976105573,0.15,0.0006684460062063,37.56294033496769,349.1425603105829,1.3879170675621797
107,178575480.0,8.82726001739502,7718.0,1.81599998474121,1.6725800037384,1495.363413393052,4.775045363384586,0.15,0.0013451588523023,18.30411578561641,78.07625998285607,1.4799656283798155
108,355453890.0,9.24190044403076,7540.0,1.74000000953674,2.04334998130798,1492.3810029072674,0.5311969793712902,0.1,0.0002255811054933,36.610269321787136,159.09519890926913,1.3609542159387842
109,140163913.0,8.19229030609131,8407.0,2.08200001716614,1.73308002948761,1499.4125348714945,8.013125631039953,0.2,0.0001602983732509,10.173814527217624,54.883239106053225,1.273562052381079
110,177120452.0,9.91114044189453,8501.0,2.11400008201599,1.49655997753143,1492.4974989422994,2.5000375009375237,0.1,0.0016084197770044,32.64362291831834,1714.8188582713992,1.6324815817954503
111,173756330.0,8.82429981231689,8650.0,2.16000008583069,1.52096998691559,1493.5672132856596,1.7534855257089852,0.1,0.0018894270498122,48.8253781745532,7530.696362412644,1.3493435209635218
112,99417525.0,8.46887016296387,8301.0,2.04500007629395,2.45418000221252,1492.126718229544,0.649300306992255,0.05,0.0001949553261629,29.02244125288457,227.79951948974636,1.0333935433551116
113,174420083.0,8.96640014648438,8026.0,1.94000005722046,1.65714001655579,1492.4370176611592,1.4861607328629094,0.1,0.0003439903283766,10.182806051560044,51.178110639523766,1.1626548189918662
114,142527279.0,9.77688026428223,8181.0,2.0,2.00727009773254,1474.359514397758,7.828384440147489,0.15,0.0006515300785186,42.32973045659135,293.810748304903,0.8421857172301968
115,49670001.0,8.56869983673096,8635.0,2.16000008583069,2.4514799118042,1469.0988780132789,1.164529926971598,0.15,0.000265713547048,20.119682123672803,257.6254942545959,0.7819431201583182
116,456683872.0,9.87707996368408,7760.0,1.83299994468689,1.95731997489929,2230.3948887437946,0.8375525464783494,0.1,0.0002978793436255,22.05485056724916,91.5326690560148,1.115198249115903
117,238058855.0,9.58430004119873,7665.0,1.78999996185303,1.62276005744934,1354.5122184369632,2.928159808847816,0.1,0.0001382230143288,17.664497081166857,57.577125508181325,1.4994024035880784
118,238073953.0,8.48099994659424,7632.0,1.77999997138977,1.98438000679016,1468.8892469807286,0.7128767502190336,0.1,0.0004889106341126,28.04240383401261,114.63863378542784,0.8725487036099187
119,49245668.0,9.94410037994385,9022.0,2.27900004386902,1.83589005470276,1470.1341140227455,1.7161494712490606,0.1,0.0009210829295894,30.841148195498864,249.73868053628848,0.8668326437912592
120,50587552.0,8.82479953765869,8025.0,1.94000005722046,1.53015995025635,1471.6227355610545,3.8052673036747833,0.1,0.0012416959613457,22.50718025003708,97.58598351936804,0.8510614879399402
121,260505542.0,8.20699977874756,7596.0,1.76999998092651,2.34910011291504,1329.9898550648052,6.425390828305415,0.25,4.3445231622766656e-05,10.671332094254357,66.6922430948016,1.4010726697247984
122,350563225.0,9.07769966125488,7875.0,1.87999999523163,1.89964997768402,1327.9202050294095,2.0497268711631293,0.05,0.0010046253138685,12.354083256650268,180.53487421650425,0.9947124517086592
123,219155952.0,5.49420022964478,7851.0,1.87000000476837,2.34612989425659,1346.2499748001223,6.730223041822024,0.2,5.410936020504243e-05,11.68981500853098,112.52799834305527,1.576416060168211
124,374858736.0,8.56630039215088,8751.0,2.20000004768372,2.12621998786926,1343.1707281035551,8.403347927293506,0.2,0.0001182704406891,16.58164148377876,117.9725838545578,1.7739980876291204
125,261376796.0,7.77759981155396,8145.0,1.99000000953674,1.81605994701386,1329.3772596454287,9.180199946754309,0.2,0.0001016889120393,13.555392837450857,104.7046262540464,1.5262241265263885
126,238190023.0,7.32250022888184,7812.0,1.85000002384186,1.95036995410919,1340.5190287196338,6.337192722295101,0.2,5.814396675211315e-05,11.87495881527248,105.3862043933832,1.698529562383065
127,249067445.0,8.95699024200439,8897.0,2.2409999370575,1.82076001167297,1439.0407703660992,0.8313477778683033,0.1,0.0003045127586896,29.07910783853155,354.02296925697,0.638012431488535
128,237917947.0,9.71179962158203,8075.0,1.96000003814697,2.09045004844666,1326.3869146927989,6.59528300642387,0.2,0.0003394172963196,11.086333784702347,103.55609932422772,1.7083248467828964
129,431450742.0,9.7227897644043,8917.0,2.24699997901917,2.46377992630005,1768.1463573923609,7.23241601272918,0.25,0.0005248595130882,15.17138649241412,58.41240086949984,1.2720946064567302
130,470824703.0,8.31982040405273,9036.0,2.28299999237061,1.75479996204376,1767.7053538979628,1.2959768588057974,0.1,0.0002948536133909,33.55366623541117,720.0170486172851,1.412059913585357
131,269325108.0,9.48966026306152,8374.0,2.07100009918213,2.4039900302887,1769.8353054172708,7.1752279951494975,0.2,0.0002620267880267,14.352285851556356,55.4554875181791,1.1667620282504758
132,343442463.0,8.95860958099365,7976.0,1.9210000038147,1.78184998035431,1739.5304420312525,0.7838404962700577,0.1,0.0003922718471646,31.528446284645486,426.5519627512706,0.8798710521566552
133,343439239.0,8.59179019927979,8998.0,2.2720000743866,1.90820002555847,1740.385510394924,4.065082623630562,0.15,0.0001547841963878,14.17255906887502,51.77017540667373,0.679782602597239
134,468812400.0,8.18844032287598,8821.0,2.21799993515015,2.11249995231628,1741.3359221995552,2.052924934049127,0.15,0.0005293714080684,15.854888334640815,1995.441486915072,1.37494850835022
135,334613827.0,9.60394954681396,8993.0,2.26999998092651,1.98482000827789,1740.602399820741,1.1292495497072392,0.1,0.0005123456180614,46.69112680550197,460.3861739614629,1.2547513807992574
136,420126478.0,8.49855995178223,8621.0,2.15400004386902,1.88954997062683,1740.8405935419953,8.02534429071298,0.2,0.0004107036704737,17.7560587490105,160.06566290506294,1.2468934086501182
137,430536269.0,9.94118022918701,8757.0,2.19799995422363,2.30029988288879,1740.620686389988,1.6858063798294622,0.15,0.0006570130336515,22.02401463471175,450.829186198205,0.7715996248958121
138,430231738.0,9.59578037261963,8743.0,2.19300007820129,1.90990996360779,1744.8064353913796,5.758254540429109,0.15,0.0012707951369571,13.476978055795504,217.9399691636572,1.7593977070053588
139,427994565.0,6.12139987945557,8639.26953125,2.16000008583069,2.23650002479553,1739.7719018642392,1.5429301462249525,0.15,0.0001324520596604,13.924179629886702,140.0365306726767,1.0407023957655472
140,331278465.0,9.75911045074463,7802.0,1.85099995136261,1.71031999588013,1739.7875194579526,0.7539281936529166,0.1,0.0001654884122132,23.513536819775496,56.02245658950688,1.1117199833669351
141,421236698.0,9.70543956756592,7506.0,1.73000001907349,1.96552002429962,1712.1290118223476,1.1304623071835946,0.1,0.0012935832109805,17.850740500121866,907.7961743088928,0.7959203253795784
142,422515775.0,9.85350036621094,8849.0,2.23000001907349,2.25258994102478,1748.9264819748937,9.639201095024196,0.15,0.0002468413502057,10.41420337198636,54.1036851180204,1.495961491437001
143,239592686.0,9.67391967773438,8047.0,1.94900000095367,1.85936999320984,1715.4984995014795,7.0248682824025295,0.2,0.0012609955848731,10.726166249925395,52.206706816969245,1.4056394893274415
144,383850996.0,9.19122982025146,7861.0,1.87399995326996,1.6202700138092,1712.274072697515,2.301202850758599,0.1,0.0003232910635355,23.941474520811884,127.10366728292684,1.2797828435683232
145,63700569.0,9.32203960418701,7836.0,1.8639999628067,2.21179008483887,1715.647727302321,1.5825506223442558,0.15,0.0003064810809063,16.966386854708507,200.67908405809132,1.4182617699333149
146,390974108.0,7.51308012008667,8541.0,2.12800002098084,1.74117004871368,1754.3146632286391,7.182081962738986,0.2,9.843549657984876e-05,11.489486070181488,150.6915498492349,1.4842392790418266
147,367102581.0,9.39575004577637,9024.0,2.27900004386902,1.88829004764557,1780.2689215769053,2.9798855712497763,0.1,0.00049435756224,62.45358107415103,694.0415912194806,1.15481293006077
148,290222306.0,9.84743022918701,8761.0,2.19899988174438,1.55160999298096,1713.5491974653075,1.9739280969761095,0.1,0.000996057898308,33.14742081567161,128.71606097271092,1.3919881968827934
149,330084158.0,9.93465995788574,8467.0,2.1029999256134,1.50969004631042,1711.8541331773806,0.8722399870209393,0.05,0.0008451667494982,38.749722928153616,134.4261935290319,0.8984400049996009
